"","mcp_code","mcp_name","province","region","week_num","cases_per_week"
"81",11002,"Antwerpen","Antwerpen","Flanders",29,483
"82",11002,"Antwerpen","Antwerpen","Flanders",30,536
"83",11002,"Antwerpen","Antwerpen","Flanders",31,648
"84",11002,"Antwerpen","Antwerpen","Flanders",32,759
"85",11002,"Antwerpen","Antwerpen","Flanders",33,887
"86",11002,"Antwerpen","Antwerpen","Flanders",34,899
"87",11002,"Antwerpen","Antwerpen","Flanders",35,896
"88",11002,"Antwerpen","Antwerpen","Flanders",36,702
"89",11002,"Antwerpen","Antwerpen","Flanders",37,700
"90",11002,"Antwerpen","Antwerpen","Flanders",38,622
"91",11002,"Antwerpen","Antwerpen","Flanders",39,607
"92",11002,"Antwerpen","Antwerpen","Flanders",40,613
"93",11002,"Antwerpen","Antwerpen","Flanders",41,744
"94",11002,"Antwerpen","Antwerpen","Flanders",42,1224
"95",11002,"Antwerpen","Antwerpen","Flanders",43,2030
"96",11002,"Antwerpen","Antwerpen","Flanders",44,2151
"97",11002,"Antwerpen","Antwerpen","Flanders",45,2504
"98",11002,"Antwerpen","Antwerpen","Flanders",46,3285
"99",11002,"Antwerpen","Antwerpen","Flanders",47,3875
"100",11002,"Antwerpen","Antwerpen","Flanders",48,3625
"101",11002,"Antwerpen","Antwerpen","Flanders",49,2946
"102",11002,"Antwerpen","Antwerpen","Flanders",50,2045
"103",11002,"Antwerpen","Antwerpen","Flanders",51,1636
"104",11002,"Antwerpen","Antwerpen","Flanders",52,3115
"105",11004,"Boechout","Antwerpen","Flanders",1,13
"106",11004,"Boechout","Antwerpen","Flanders",2,14
"107",11004,"Boechout","Antwerpen","Flanders",3,7
"108",11004,"Boechout","Antwerpen","Flanders",4,12
"109",11004,"Boechout","Antwerpen","Flanders",5,12
"110",11004,"Boechout","Antwerpen","Flanders",6,12
"111",11004,"Boechout","Antwerpen","Flanders",7,11
"112",11004,"Boechout","Antwerpen","Flanders",8,15
"113",11004,"Boechout","Antwerpen","Flanders",9,21
"114",11004,"Boechout","Antwerpen","Flanders",10,10
"115",11004,"Boechout","Antwerpen","Flanders",11,24
"116",11004,"Boechout","Antwerpen","Flanders",12,21
"117",11004,"Boechout","Antwerpen","Flanders",13,23
"118",11004,"Boechout","Antwerpen","Flanders",14,21
"119",11004,"Boechout","Antwerpen","Flanders",15,30
"120",11004,"Boechout","Antwerpen","Flanders",16,21
"121",11004,"Boechout","Antwerpen","Flanders",17,23
"122",11004,"Boechout","Antwerpen","Flanders",18,50
"123",11004,"Boechout","Antwerpen","Flanders",19,20
"124",11004,"Boechout","Antwerpen","Flanders",20,19
"125",11004,"Boechout","Antwerpen","Flanders",21,17
"126",11004,"Boechout","Antwerpen","Flanders",22,3
"127",11004,"Boechout","Antwerpen","Flanders",23,5
"128",11004,"Boechout","Antwerpen","Flanders",24,7
"129",11004,"Boechout","Antwerpen","Flanders",25,4
"130",11004,"Boechout","Antwerpen","Flanders",26,7
"131",11004,"Boechout","Antwerpen","Flanders",27,16
"132",11004,"Boechout","Antwerpen","Flanders",28,12
"133",11004,"Boechout","Antwerpen","Flanders",29,11
"134",11004,"Boechout","Antwerpen","Flanders",30,21
"135",11004,"Boechout","Antwerpen","Flanders",31,18
"136",11004,"Boechout","Antwerpen","Flanders",32,10
"137",11004,"Boechout","Antwerpen","Flanders",33,16
"138",11004,"Boechout","Antwerpen","Flanders",34,20
"139",11004,"Boechout","Antwerpen","Flanders",35,14
"140",11004,"Boechout","Antwerpen","Flanders",36,10
"141",11004,"Boechout","Antwerpen","Flanders",37,10
"142",11004,"Boechout","Antwerpen","Flanders",38,9
"143",11004,"Boechout","Antwerpen","Flanders",39,17
"144",11004,"Boechout","Antwerpen","Flanders",40,11
"145",11004,"Boechout","Antwerpen","Flanders",41,19
"146",11004,"Boechout","Antwerpen","Flanders",42,59
"147",11004,"Boechout","Antwerpen","Flanders",43,87
"148",11004,"Boechout","Antwerpen","Flanders",44,69
"149",11004,"Boechout","Antwerpen","Flanders",45,84
"150",11004,"Boechout","Antwerpen","Flanders",46,97
"151",11004,"Boechout","Antwerpen","Flanders",47,174
"152",11004,"Boechout","Antwerpen","Flanders",48,174
"153",11004,"Boechout","Antwerpen","Flanders",49,139
"154",11004,"Boechout","Antwerpen","Flanders",50,46
"155",11004,"Boechout","Antwerpen","Flanders",51,38
"156",11004,"Boechout","Antwerpen","Flanders",52,79
"157",11005,"Boom","Antwerpen","Flanders",1,10
"158",11005,"Boom","Antwerpen","Flanders",2,21
"159",11005,"Boom","Antwerpen","Flanders",3,18
"160",11005,"Boom","Antwerpen","Flanders",4,20
"161",11005,"Boom","Antwerpen","Flanders",5,19
"162",11005,"Boom","Antwerpen","Flanders",6,16
"163",11005,"Boom","Antwerpen","Flanders",7,12
"164",11005,"Boom","Antwerpen","Flanders",8,21
"165",11005,"Boom","Antwerpen","Flanders",9,33
"166",11005,"Boom","Antwerpen","Flanders",10,37
"167",11005,"Boom","Antwerpen","Flanders",11,49
"168",11005,"Boom","Antwerpen","Flanders",12,40
"169",11005,"Boom","Antwerpen","Flanders",13,52
"170",11005,"Boom","Antwerpen","Flanders",14,61
"171",11005,"Boom","Antwerpen","Flanders",15,37
"172",11005,"Boom","Antwerpen","Flanders",16,36
"173",11005,"Boom","Antwerpen","Flanders",17,41
"174",11005,"Boom","Antwerpen","Flanders",18,26
"175",11005,"Boom","Antwerpen","Flanders",19,25
"176",11005,"Boom","Antwerpen","Flanders",20,36
"177",11005,"Boom","Antwerpen","Flanders",21,15
"178",11005,"Boom","Antwerpen","Flanders",22,29
"179",11005,"Boom","Antwerpen","Flanders",23,17
"180",11005,"Boom","Antwerpen","Flanders",24,8
"181",11005,"Boom","Antwerpen","Flanders",25,17
"182",11005,"Boom","Antwerpen","Flanders",26,9
"183",11005,"Boom","Antwerpen","Flanders",27,10
"184",11005,"Boom","Antwerpen","Flanders",28,18
"185",11005,"Boom","Antwerpen","Flanders",29,23
"186",11005,"Boom","Antwerpen","Flanders",30,22
"187",11005,"Boom","Antwerpen","Flanders",31,32
"188",11005,"Boom","Antwerpen","Flanders",32,34
"189",11005,"Boom","Antwerpen","Flanders",33,28
"190",11005,"Boom","Antwerpen","Flanders",34,43
"191",11005,"Boom","Antwerpen","Flanders",35,42
"192",11005,"Boom","Antwerpen","Flanders",36,33
"193",11005,"Boom","Antwerpen","Flanders",37,22
"194",11005,"Boom","Antwerpen","Flanders",38,15
"195",11005,"Boom","Antwerpen","Flanders",39,11
"196",11005,"Boom","Antwerpen","Flanders",40,10
"197",11005,"Boom","Antwerpen","Flanders",41,24
"198",11005,"Boom","Antwerpen","Flanders",42,49
"199",11005,"Boom","Antwerpen","Flanders",43,53
"200",11005,"Boom","Antwerpen","Flanders",44,63
"201",11005,"Boom","Antwerpen","Flanders",45,98
"202",11005,"Boom","Antwerpen","Flanders",46,107
"203",11005,"Boom","Antwerpen","Flanders",47,183
"204",11005,"Boom","Antwerpen","Flanders",48,232
"205",11005,"Boom","Antwerpen","Flanders",49,147
"206",11005,"Boom","Antwerpen","Flanders",50,81
"207",11005,"Boom","Antwerpen","Flanders",51,74
"208",11005,"Boom","Antwerpen","Flanders",52,106
"209",11007,"Borsbeek","Antwerpen","Flanders",1,22
"210",11007,"Borsbeek","Antwerpen","Flanders",2,14
"211",11007,"Borsbeek","Antwerpen","Flanders",3,13
"212",11007,"Borsbeek","Antwerpen","Flanders",4,9
"213",11007,"Borsbeek","Antwerpen","Flanders",5,12
"214",11007,"Borsbeek","Antwerpen","Flanders",6,22
"215",11007,"Borsbeek","Antwerpen","Flanders",7,16
"216",11007,"Borsbeek","Antwerpen","Flanders",8,19
"217",11007,"Borsbeek","Antwerpen","Flanders",9,27
"218",11007,"Borsbeek","Antwerpen","Flanders",10,23
"219",11007,"Borsbeek","Antwerpen","Flanders",11,25
"220",11007,"Borsbeek","Antwerpen","Flanders",12,24
"221",11007,"Borsbeek","Antwerpen","Flanders",13,21
"222",11007,"Borsbeek","Antwerpen","Flanders",14,15
"223",11007,"Borsbeek","Antwerpen","Flanders",15,31
"224",11007,"Borsbeek","Antwerpen","Flanders",16,15
"225",11007,"Borsbeek","Antwerpen","Flanders",17,13
"226",11007,"Borsbeek","Antwerpen","Flanders",18,19
"227",11007,"Borsbeek","Antwerpen","Flanders",19,26
"228",11007,"Borsbeek","Antwerpen","Flanders",20,23
"229",11007,"Borsbeek","Antwerpen","Flanders",21,13
"230",11007,"Borsbeek","Antwerpen","Flanders",22,22
"231",11007,"Borsbeek","Antwerpen","Flanders",23,10
"232",11007,"Borsbeek","Antwerpen","Flanders",24,2
"233",11007,"Borsbeek","Antwerpen","Flanders",25,1
"234",11007,"Borsbeek","Antwerpen","Flanders",26,1
"235",11007,"Borsbeek","Antwerpen","Flanders",27,1
"236",11007,"Borsbeek","Antwerpen","Flanders",28,12
"237",11007,"Borsbeek","Antwerpen","Flanders",29,13
"238",11007,"Borsbeek","Antwerpen","Flanders",30,21
"239",11007,"Borsbeek","Antwerpen","Flanders",31,11
"240",11007,"Borsbeek","Antwerpen","Flanders",32,5
"241",11007,"Borsbeek","Antwerpen","Flanders",33,12
"242",11007,"Borsbeek","Antwerpen","Flanders",34,19
"243",11007,"Borsbeek","Antwerpen","Flanders",35,8
"244",11007,"Borsbeek","Antwerpen","Flanders",36,16
"245",11007,"Borsbeek","Antwerpen","Flanders",37,13
"246",11007,"Borsbeek","Antwerpen","Flanders",38,19
"247",11007,"Borsbeek","Antwerpen","Flanders",39,10
"248",11007,"Borsbeek","Antwerpen","Flanders",40,16
"249",11007,"Borsbeek","Antwerpen","Flanders",41,18
"250",11007,"Borsbeek","Antwerpen","Flanders",42,47
"251",11007,"Borsbeek","Antwerpen","Flanders",43,97
"252",11007,"Borsbeek","Antwerpen","Flanders",44,84
"253",11007,"Borsbeek","Antwerpen","Flanders",45,81
"254",11007,"Borsbeek","Antwerpen","Flanders",46,96
"255",11007,"Borsbeek","Antwerpen","Flanders",47,105
"256",11007,"Borsbeek","Antwerpen","Flanders",48,72
"257",11007,"Borsbeek","Antwerpen","Flanders",49,69
"258",11007,"Borsbeek","Antwerpen","Flanders",50,41
"259",11007,"Borsbeek","Antwerpen","Flanders",51,25
"260",11007,"Borsbeek","Antwerpen","Flanders",52,46
"261",11008,"Brasschaat","Antwerpen","Flanders",1,30
"262",11008,"Brasschaat","Antwerpen","Flanders",2,34
"263",11008,"Brasschaat","Antwerpen","Flanders",3,24
"264",11008,"Brasschaat","Antwerpen","Flanders",4,28
"265",11008,"Brasschaat","Antwerpen","Flanders",5,26
"266",11008,"Brasschaat","Antwerpen","Flanders",6,23
"267",11008,"Brasschaat","Antwerpen","Flanders",7,28
"268",11008,"Brasschaat","Antwerpen","Flanders",8,34
"269",11008,"Brasschaat","Antwerpen","Flanders",9,41
"270",11008,"Brasschaat","Antwerpen","Flanders",10,41
"271",11008,"Brasschaat","Antwerpen","Flanders",11,65
"272",11008,"Brasschaat","Antwerpen","Flanders",12,88
"273",11008,"Brasschaat","Antwerpen","Flanders",13,74
"274",11008,"Brasschaat","Antwerpen","Flanders",14,55
"275",11008,"Brasschaat","Antwerpen","Flanders",15,51
"276",11008,"Brasschaat","Antwerpen","Flanders",16,65
"277",11008,"Brasschaat","Antwerpen","Flanders",17,39
"278",11008,"Brasschaat","Antwerpen","Flanders",18,55
"279",11008,"Brasschaat","Antwerpen","Flanders",19,25
"280",11008,"Brasschaat","Antwerpen","Flanders",20,31
"281",11008,"Brasschaat","Antwerpen","Flanders",21,47
"282",11008,"Brasschaat","Antwerpen","Flanders",22,34
"283",11008,"Brasschaat","Antwerpen","Flanders",23,11
"284",11008,"Brasschaat","Antwerpen","Flanders",24,13
"285",11008,"Brasschaat","Antwerpen","Flanders",25,10
"286",11008,"Brasschaat","Antwerpen","Flanders",26,19
"287",11008,"Brasschaat","Antwerpen","Flanders",27,22
"288",11008,"Brasschaat","Antwerpen","Flanders",28,36
"289",11008,"Brasschaat","Antwerpen","Flanders",29,32
"290",11008,"Brasschaat","Antwerpen","Flanders",30,49
"291",11008,"Brasschaat","Antwerpen","Flanders",31,36
"292",11008,"Brasschaat","Antwerpen","Flanders",32,30
"293",11008,"Brasschaat","Antwerpen","Flanders",33,21
"294",11008,"Brasschaat","Antwerpen","Flanders",34,26
"295",11008,"Brasschaat","Antwerpen","Flanders",35,16
"296",11008,"Brasschaat","Antwerpen","Flanders",36,22
"297",11008,"Brasschaat","Antwerpen","Flanders",37,31
"298",11008,"Brasschaat","Antwerpen","Flanders",38,19
"299",11008,"Brasschaat","Antwerpen","Flanders",39,20
"300",11008,"Brasschaat","Antwerpen","Flanders",40,16
"301",11008,"Brasschaat","Antwerpen","Flanders",41,41
"302",11008,"Brasschaat","Antwerpen","Flanders",42,68
"303",11008,"Brasschaat","Antwerpen","Flanders",43,135
"304",11008,"Brasschaat","Antwerpen","Flanders",44,178
"305",11008,"Brasschaat","Antwerpen","Flanders",45,331
"306",11008,"Brasschaat","Antwerpen","Flanders",46,366
"307",11008,"Brasschaat","Antwerpen","Flanders",47,379
"308",11008,"Brasschaat","Antwerpen","Flanders",48,367
"309",11008,"Brasschaat","Antwerpen","Flanders",49,296
"310",11008,"Brasschaat","Antwerpen","Flanders",50,173
"311",11008,"Brasschaat","Antwerpen","Flanders",51,120
"312",11008,"Brasschaat","Antwerpen","Flanders",52,252
"313",11009,"Brecht","Antwerpen","Flanders",1,22
"314",11009,"Brecht","Antwerpen","Flanders",2,27
"315",11009,"Brecht","Antwerpen","Flanders",3,29
"316",11009,"Brecht","Antwerpen","Flanders",4,21
"317",11009,"Brecht","Antwerpen","Flanders",5,22
"318",11009,"Brecht","Antwerpen","Flanders",6,27
"319",11009,"Brecht","Antwerpen","Flanders",7,15
"320",11009,"Brecht","Antwerpen","Flanders",8,23
"321",11009,"Brecht","Antwerpen","Flanders",9,27
"322",11009,"Brecht","Antwerpen","Flanders",10,30
"323",11009,"Brecht","Antwerpen","Flanders",11,42
"324",11009,"Brecht","Antwerpen","Flanders",12,57
"325",11009,"Brecht","Antwerpen","Flanders",13,68
"326",11009,"Brecht","Antwerpen","Flanders",14,50
"327",11009,"Brecht","Antwerpen","Flanders",15,44
"328",11009,"Brecht","Antwerpen","Flanders",16,46
"329",11009,"Brecht","Antwerpen","Flanders",17,38
"330",11009,"Brecht","Antwerpen","Flanders",18,32
"331",11009,"Brecht","Antwerpen","Flanders",19,42
"332",11009,"Brecht","Antwerpen","Flanders",20,35
"333",11009,"Brecht","Antwerpen","Flanders",21,30
"334",11009,"Brecht","Antwerpen","Flanders",22,26
"335",11009,"Brecht","Antwerpen","Flanders",23,23
"336",11009,"Brecht","Antwerpen","Flanders",24,5
"337",11009,"Brecht","Antwerpen","Flanders",25,8
"338",11009,"Brecht","Antwerpen","Flanders",26,6
"339",11009,"Brecht","Antwerpen","Flanders",27,14
"340",11009,"Brecht","Antwerpen","Flanders",28,23
"341",11009,"Brecht","Antwerpen","Flanders",29,29
"342",11009,"Brecht","Antwerpen","Flanders",30,13
"343",11009,"Brecht","Antwerpen","Flanders",31,18
"344",11009,"Brecht","Antwerpen","Flanders",32,28
"345",11009,"Brecht","Antwerpen","Flanders",33,23
"346",11009,"Brecht","Antwerpen","Flanders",34,19
"347",11009,"Brecht","Antwerpen","Flanders",35,16
"348",11009,"Brecht","Antwerpen","Flanders",36,14
"349",11009,"Brecht","Antwerpen","Flanders",37,14
"350",11009,"Brecht","Antwerpen","Flanders",38,12
"351",11009,"Brecht","Antwerpen","Flanders",39,22
"352",11009,"Brecht","Antwerpen","Flanders",40,33
"353",11009,"Brecht","Antwerpen","Flanders",41,57
"354",11009,"Brecht","Antwerpen","Flanders",42,113
"355",11009,"Brecht","Antwerpen","Flanders",43,211
"356",11009,"Brecht","Antwerpen","Flanders",44,150
"357",11009,"Brecht","Antwerpen","Flanders",45,188
"358",11009,"Brecht","Antwerpen","Flanders",46,328
"359",11009,"Brecht","Antwerpen","Flanders",47,423
"360",11009,"Brecht","Antwerpen","Flanders",48,351
"361",11009,"Brecht","Antwerpen","Flanders",49,258
"362",11009,"Brecht","Antwerpen","Flanders",50,164
"363",11009,"Brecht","Antwerpen","Flanders",51,83
"364",11009,"Brecht","Antwerpen","Flanders",52,188
"365",11013,"Edegem","Antwerpen","Flanders",1,12
"366",11013,"Edegem","Antwerpen","Flanders",2,20
"367",11013,"Edegem","Antwerpen","Flanders",3,17
"368",11013,"Edegem","Antwerpen","Flanders",4,13
"369",11013,"Edegem","Antwerpen","Flanders",5,22
"370",11013,"Edegem","Antwerpen","Flanders",6,16
"371",11013,"Edegem","Antwerpen","Flanders",7,24
"372",11013,"Edegem","Antwerpen","Flanders",8,21
"373",11013,"Edegem","Antwerpen","Flanders",9,24
"374",11013,"Edegem","Antwerpen","Flanders",10,14
"375",11013,"Edegem","Antwerpen","Flanders",11,40
"376",11013,"Edegem","Antwerpen","Flanders",12,55
"377",11013,"Edegem","Antwerpen","Flanders",13,34
"378",11013,"Edegem","Antwerpen","Flanders",14,30
"379",11013,"Edegem","Antwerpen","Flanders",15,19
"380",11013,"Edegem","Antwerpen","Flanders",16,34
"381",11013,"Edegem","Antwerpen","Flanders",17,38
"382",11013,"Edegem","Antwerpen","Flanders",18,40
"383",11013,"Edegem","Antwerpen","Flanders",19,38
"384",11013,"Edegem","Antwerpen","Flanders",20,34
"385",11013,"Edegem","Antwerpen","Flanders",21,32
"386",11013,"Edegem","Antwerpen","Flanders",22,19
"387",11013,"Edegem","Antwerpen","Flanders",23,12
"388",11013,"Edegem","Antwerpen","Flanders",24,11
"389",11013,"Edegem","Antwerpen","Flanders",25,9
"390",11013,"Edegem","Antwerpen","Flanders",26,9
"391",11013,"Edegem","Antwerpen","Flanders",27,12
"392",11013,"Edegem","Antwerpen","Flanders",28,31
"393",11013,"Edegem","Antwerpen","Flanders",29,35
"394",11013,"Edegem","Antwerpen","Flanders",30,31
"395",11013,"Edegem","Antwerpen","Flanders",31,31
"396",11013,"Edegem","Antwerpen","Flanders",32,22
"397",11013,"Edegem","Antwerpen","Flanders",33,14
"398",11013,"Edegem","Antwerpen","Flanders",34,21
"399",11013,"Edegem","Antwerpen","Flanders",35,18
"400",11013,"Edegem","Antwerpen","Flanders",36,10
"401",11013,"Edegem","Antwerpen","Flanders",37,31
"402",11013,"Edegem","Antwerpen","Flanders",38,29
"403",11013,"Edegem","Antwerpen","Flanders",39,27
"404",11013,"Edegem","Antwerpen","Flanders",40,36
"405",11013,"Edegem","Antwerpen","Flanders",41,31
"406",11013,"Edegem","Antwerpen","Flanders",42,78
"407",11013,"Edegem","Antwerpen","Flanders",43,163
"408",11013,"Edegem","Antwerpen","Flanders",44,126
"409",11013,"Edegem","Antwerpen","Flanders",45,136
"410",11013,"Edegem","Antwerpen","Flanders",46,194
"411",11013,"Edegem","Antwerpen","Flanders",47,228
"412",11013,"Edegem","Antwerpen","Flanders",48,188
"413",11013,"Edegem","Antwerpen","Flanders",49,168
"414",11013,"Edegem","Antwerpen","Flanders",50,117
"415",11013,"Edegem","Antwerpen","Flanders",51,106
"416",11013,"Edegem","Antwerpen","Flanders",52,144
"417",11016,"Essen","Antwerpen","Flanders",1,22
"418",11016,"Essen","Antwerpen","Flanders",2,37
"419",11016,"Essen","Antwerpen","Flanders",3,25
"420",11016,"Essen","Antwerpen","Flanders",4,31
"421",11016,"Essen","Antwerpen","Flanders",5,22
"422",11016,"Essen","Antwerpen","Flanders",6,14
"423",11016,"Essen","Antwerpen","Flanders",7,23
"424",11016,"Essen","Antwerpen","Flanders",8,38
"425",11016,"Essen","Antwerpen","Flanders",9,14
"426",11016,"Essen","Antwerpen","Flanders",10,32
"427",11016,"Essen","Antwerpen","Flanders",11,40
"428",11016,"Essen","Antwerpen","Flanders",12,78
"429",11016,"Essen","Antwerpen","Flanders",13,41
"430",11016,"Essen","Antwerpen","Flanders",14,30
"431",11016,"Essen","Antwerpen","Flanders",15,28
"432",11016,"Essen","Antwerpen","Flanders",16,27
"433",11016,"Essen","Antwerpen","Flanders",17,41
"434",11016,"Essen","Antwerpen","Flanders",18,18
"435",11016,"Essen","Antwerpen","Flanders",19,37
"436",11016,"Essen","Antwerpen","Flanders",20,20
"437",11016,"Essen","Antwerpen","Flanders",21,31
"438",11016,"Essen","Antwerpen","Flanders",22,32
"439",11016,"Essen","Antwerpen","Flanders",23,28
"440",11016,"Essen","Antwerpen","Flanders",24,13
"441",11016,"Essen","Antwerpen","Flanders",25,2
"442",11016,"Essen","Antwerpen","Flanders",26,5
"443",11016,"Essen","Antwerpen","Flanders",27,1
"444",11016,"Essen","Antwerpen","Flanders",28,14
"445",11016,"Essen","Antwerpen","Flanders",29,12
"446",11016,"Essen","Antwerpen","Flanders",30,26
"447",11016,"Essen","Antwerpen","Flanders",31,8
"448",11016,"Essen","Antwerpen","Flanders",32,7
"449",11016,"Essen","Antwerpen","Flanders",33,13
"450",11016,"Essen","Antwerpen","Flanders",34,17
"451",11016,"Essen","Antwerpen","Flanders",35,13
"452",11016,"Essen","Antwerpen","Flanders",36,6
"453",11016,"Essen","Antwerpen","Flanders",37,12
"454",11016,"Essen","Antwerpen","Flanders",38,5
"455",11016,"Essen","Antwerpen","Flanders",39,23
"456",11016,"Essen","Antwerpen","Flanders",40,18
"457",11016,"Essen","Antwerpen","Flanders",41,33
"458",11016,"Essen","Antwerpen","Flanders",42,35
"459",11016,"Essen","Antwerpen","Flanders",43,51
"460",11016,"Essen","Antwerpen","Flanders",44,67
"461",11016,"Essen","Antwerpen","Flanders",45,131
"462",11016,"Essen","Antwerpen","Flanders",46,160
"463",11016,"Essen","Antwerpen","Flanders",47,166
"464",11016,"Essen","Antwerpen","Flanders",48,221
"465",11016,"Essen","Antwerpen","Flanders",49,129
"466",11016,"Essen","Antwerpen","Flanders",50,107
"467",11016,"Essen","Antwerpen","Flanders",51,80
"468",11016,"Essen","Antwerpen","Flanders",52,80
"469",11018,"Hemiksem","Antwerpen","Flanders",1,8
"470",11018,"Hemiksem","Antwerpen","Flanders",2,8
"471",11018,"Hemiksem","Antwerpen","Flanders",3,20
"472",11018,"Hemiksem","Antwerpen","Flanders",4,13
"473",11018,"Hemiksem","Antwerpen","Flanders",5,17
"474",11018,"Hemiksem","Antwerpen","Flanders",6,21
"475",11018,"Hemiksem","Antwerpen","Flanders",7,18
"476",11018,"Hemiksem","Antwerpen","Flanders",8,22
"477",11018,"Hemiksem","Antwerpen","Flanders",9,17
"478",11018,"Hemiksem","Antwerpen","Flanders",10,19
"479",11018,"Hemiksem","Antwerpen","Flanders",11,26
"480",11018,"Hemiksem","Antwerpen","Flanders",12,25
"481",11018,"Hemiksem","Antwerpen","Flanders",13,24
"482",11018,"Hemiksem","Antwerpen","Flanders",14,20
"483",11018,"Hemiksem","Antwerpen","Flanders",15,13
"484",11018,"Hemiksem","Antwerpen","Flanders",16,22
