"mcp_code","city_name","week_num","pollution_ozone_wk","pollution_bc_wk","pollution_no2_wk","pollution_pm10_wk","pollution_pm25_wk"
13001,"Arendonk",23,70.6714285714286,0.7,11.4285714285714,25.0285714285714,15.1428571428571
13001,"Arendonk",24,70.9571428571429,0.557142857142857,10.1,23.7142857142857,11.1
13001,"Arendonk",25,62.5428571428571,0.342857142857143,5.9,19.6428571428571,11.1142857142857
13001,"Arendonk",26,49.8142857142857,0.657142857142857,9.4,21.7571428571429,13.9
13001,"Arendonk",27,45.2714285714286,0.457142857142857,7.51428571428571,16.9142857142857,8.52857142857143
13001,"Arendonk",28,46.9857142857143,0.542857142857143,7.5,19.1857142857143,12.1285714285714
13001,"Arendonk",29,55.1285714285714,0.5,5.81428571428571,20.0428571428571,11.2285714285714
13001,"Arendonk",30,52.7,0.4,6.05714285714286,18.5714285714286,9.04285714285714
13001,"Arendonk",31,50.7571428571429,0.471428571428571,7.85714285714286,18.3285714285714,10.3
13001,"Arendonk",32,39.9,0.428571428571429,6.81428571428571,14.5571428571429,6.27142857142857
13001,"Arendonk",33,42.3714285714286,0.485714285714286,9.88571428571429,19.6571428571429,10.3428571428571
13001,"Arendonk",34,47.6,0.4,6.98571428571429,14.9714285714286,7.24285714285714
13001,"Arendonk",35,53.9571428571429,0.4,6.44285714285714,17.9857142857143,9.41428571428571
13001,"Arendonk",36,60.2,1.02857142857143,12.2571428571429,31.3428571428571,18.8285714285714
13001,"Arendonk",37,42.6,0.6,11.1714285714286,17.2714285714286,8.7
13001,"Arendonk",38,41.0285714285714,0.928571428571429,13.4857142857143,23.7142857142857,13.5428571428571
13001,"Arendonk",39,41.9428571428571,0.514285714285714,10.4285714285714,16.3857142857143,7.55714285714286
13001,"Arendonk",40,44.4714285714286,0.371428571428571,8.81428571428571,12.2142857142857,5.05714285714286
13001,"Arendonk",41,28.2428571428571,1.14285714285714,16.3285714285714,24.7714285714286,15.2142857142857
13001,"Arendonk",42,39.3285714285714,0.928571428571429,12.7,18.9571428571429,9.71428571428572
13001,"Arendonk",43,33.0714285714286,0.757142857142857,13.6,18.9857142857143,10.2285714285714
13001,"Arendonk",44,35.9285714285714,0.885714285714286,12.9,16.2285714285714,9.15714285714286
13001,"Arendonk",45,22.1,1.7,21.5571428571429,26.8714285714286,16.0571428571429
13001,"Arendonk",46,16.6142857142857,1.11428571428571,18.1285714285714,27.9142857142857,19.8285714285714
