"mcp_code","mcp_name","province","region","month","mean_monthly","total_monthly"
11001,"Aartselaar","Antwerpen","Flanders",1,1.67741935483871,52
11001,"Aartselaar","Antwerpen","Flanders",2,1.82142857142857,51
11001,"Aartselaar","Antwerpen","Flanders",3,3.54838709677419,110
11001,"Aartselaar","Antwerpen","Flanders",4,2.4,72
11001,"Aartselaar","Antwerpen","Flanders",5,1.2258064516129,38
11001,"Aartselaar","Antwerpen","Flanders",6,1,30
11001,"Aartselaar","Antwerpen","Flanders",7,2.12903225806452,66
11001,"Aartselaar","Antwerpen","Flanders",8,2.2258064516129,69
11001,"Aartselaar","Antwerpen","Flanders",9,1.7,51
11001,"Aartselaar","Antwerpen","Flanders",10,5.48387096774194,170
11001,"Aartselaar","Antwerpen","Flanders",11,21.2666666666667,638
11001,"Aartselaar","Antwerpen","Flanders",12,9.45161290322581,293
11002,"Antwerpen","Antwerpen","Flanders",1,100.645161290323,3120
11002,"Antwerpen","Antwerpen","Flanders",2,119.571428571429,3348
11002,"Antwerpen","Antwerpen","Flanders",3,193.193548387097,5989
11002,"Antwerpen","Antwerpen","Flanders",4,175.566666666667,5267
11002,"Antwerpen","Antwerpen","Flanders",5,132.096774193548,4095
11002,"Antwerpen","Antwerpen","Flanders",6,44.7333333333333,1342
11002,"Antwerpen","Antwerpen","Flanders",7,58.8709677419355,1825
11002,"Antwerpen","Antwerpen","Flanders",8,119.387096774194,3701
11002,"Antwerpen","Antwerpen","Flanders",9,96.6666666666667,2900
11002,"Antwerpen","Antwerpen","Flanders",10,171.064516129032,5303
11002,"Antwerpen","Antwerpen","Flanders",11,454.6,13638
11002,"Antwerpen","Antwerpen","Flanders",12,350.064516129032,10852
11004,"Boechout","Antwerpen","Flanders",1,1.38709677419355,43
11004,"Boechout","Antwerpen","Flanders",2,1.14285714285714,32
11004,"Boechout","Antwerpen","Flanders",3,2.58064516129032,80
11004,"Boechout","Antwerpen","Flanders",4,3.13333333333333,94
11004,"Boechout","Antwerpen","Flanders",5,2.67741935483871,83
11004,"Boechout","Antwerpen","Flanders",6,0.633333333333334,19
11004,"Boechout","Antwerpen","Flanders",7,2.09677419354839,65
11004,"Boechout","Antwerpen","Flanders",8,1.7741935483871,55
11004,"Boechout","Antwerpen","Flanders",9,1.53333333333333,46
11004,"Boechout","Antwerpen","Flanders",10,6,186
11004,"Boechout","Antwerpen","Flanders",11,17.5333333333333,526
11004,"Boechout","Antwerpen","Flanders",12,11.4838709677419,356
11005,"Boom","Antwerpen","Flanders",1,1.96774193548387,61
11005,"Boom","Antwerpen","Flanders",2,1.96428571428571,55
11005,"Boom","Antwerpen","Flanders",3,6.06451612903226,188
11005,"Boom","Antwerpen","Flanders",4,6.23333333333333,187
11005,"Boom","Antwerpen","Flanders",5,3.25806451612903,101
11005,"Boom","Antwerpen","Flanders",6,1.73333333333333,52
11005,"Boom","Antwerpen","Flanders",7,2.03225806451613,63
11005,"Boom","Antwerpen","Flanders",8,4.41935483870968,137
11005,"Boom","Antwerpen","Flanders",9,3.03333333333333,91
11005,"Boom","Antwerpen","Flanders",10,4.90322580645161,152
11005,"Boom","Antwerpen","Flanders",11,19.8666666666667,596
11005,"Boom","Antwerpen","Flanders",12,15.3225806451613,475
11007,"Borsbeek","Antwerpen","Flanders",1,1.51612903225806,47
11007,"Borsbeek","Antwerpen","Flanders",2,2.17857142857143,61
11007,"Borsbeek","Antwerpen","Flanders",3,3.32258064516129,103
11007,"Borsbeek","Antwerpen","Flanders",4,2.46666666666667,74
11007,"Borsbeek","Antwerpen","Flanders",5,2.58064516129032,80
11007,"Borsbeek","Antwerpen","Flanders",6,0.833333333333333,25
11007,"Borsbeek","Antwerpen","Flanders",7,1.67741935483871,52
11007,"Borsbeek","Antwerpen","Flanders",8,1.03225806451613,32
11007,"Borsbeek","Antwerpen","Flanders",9,1.66666666666667,50
11007,"Borsbeek","Antwerpen","Flanders",10,6.48387096774194,201
11007,"Borsbeek","Antwerpen","Flanders",11,12.6666666666667,380
11007,"Borsbeek","Antwerpen","Flanders",12,6.38709677419355,198
11008,"Brasschaat","Antwerpen","Flanders",1,3.87096774193548,120
11008,"Brasschaat","Antwerpen","Flanders",2,4.10714285714286,115
11008,"Brasschaat","Antwerpen","Flanders",3,8.58064516129032,266
11008,"Brasschaat","Antwerpen","Flanders",4,7.7,231
11008,"Brasschaat","Antwerpen","Flanders",5,5.03225806451613,156
11008,"Brasschaat","Antwerpen","Flanders",6,1.53333333333333,46
11008,"Brasschaat","Antwerpen","Flanders",7,4.64516129032258,144
11008,"Brasschaat","Antwerpen","Flanders",8,3.70967741935484,115
11008,"Brasschaat","Antwerpen","Flanders",9,2.23333333333333,67
11008,"Brasschaat","Antwerpen","Flanders",10,10.2258064516129,317
11008,"Brasschaat","Antwerpen","Flanders",11,48.1666666666667,1445
11008,"Brasschaat","Antwerpen","Flanders",12,30.8709677419355,957
11009,"Brecht","Antwerpen","Flanders",1,3.12903225806452,97
11009,"Brecht","Antwerpen","Flanders",2,2.71428571428571,76
11009,"Brecht","Antwerpen","Flanders",3,6.25806451612903,194
11009,"Brecht","Antwerpen","Flanders",4,6.46666666666667,194
11009,"Brecht","Antwerpen","Flanders",5,4.38709677419355,136
11009,"Brecht","Antwerpen","Flanders",6,1.5,45
11009,"Brecht","Antwerpen","Flanders",7,2.35483870967742,73
11009,"Brecht","Antwerpen","Flanders",8,2.67741935483871,83
11009,"Brecht","Antwerpen","Flanders",9,1.93333333333333,58
11009,"Brecht","Antwerpen","Flanders",10,15.2903225806452,474
11009,"Brecht","Antwerpen","Flanders",11,42.6333333333333,1279
11009,"Brecht","Antwerpen","Flanders",12,25.5161290322581,791
11013,"Edegem","Antwerpen","Flanders",1,1.67741935483871,52
11013,"Edegem","Antwerpen","Flanders",2,2.78571428571429,78
11013,"Edegem","Antwerpen","Flanders",3,4.74193548387097,147
11013,"Edegem","Antwerpen","Flanders",4,4.06666666666667,122
11013,"Edegem","Antwerpen","Flanders",5,4.51612903225806,140
11013,"Edegem","Antwerpen","Flanders",6,1.46666666666667,44
11013,"Edegem","Antwerpen","Flanders",7,3.64516129032258,113
11013,"Edegem","Antwerpen","Flanders",8,1.96774193548387,61
11013,"Edegem","Antwerpen","Flanders",9,3.36666666666667,101
11013,"Edegem","Antwerpen","Flanders",10,10.9032258064516,338
11013,"Edegem","Antwerpen","Flanders",11,26.1333333333333,784
11013,"Edegem","Antwerpen","Flanders",12,18.7741935483871,582
11016,"Essen","Antwerpen","Flanders",1,3.93548387096774,122
11016,"Essen","Antwerpen","Flanders",2,3.17857142857143,89
11016,"Essen","Antwerpen","Flanders",3,5.96774193548387,185
11016,"Essen","Antwerpen","Flanders",4,3.66666666666667,110
11016,"Essen","Antwerpen","Flanders",5,3.35483870967742,104
11016,"Essen","Antwerpen","Flanders",6,1.8,54
11016,"Essen","Antwerpen","Flanders",7,1.35483870967742,42
11016,"Essen","Antwerpen","Flanders",8,1.45161290322581,45
11016,"Essen","Antwerpen","Flanders",9,1.8,54
11016,"Essen","Antwerpen","Flanders",10,4.87096774193548,151
11016,"Essen","Antwerpen","Flanders",11,21.7666666666667,653
11016,"Essen","Antwerpen","Flanders",12,14.9032258064516,462
11018,"Hemiksem","Antwerpen","Flanders",1,1.61290322580645,50
11018,"Hemiksem","Antwerpen","Flanders",2,2.39285714285714,67
11018,"Hemiksem","Antwerpen","Flanders",3,2.96774193548387,92
11018,"Hemiksem","Antwerpen","Flanders",4,2.26666666666667,68
11018,"Hemiksem","Antwerpen","Flanders",5,2.32258064516129,72
11018,"Hemiksem","Antwerpen","Flanders",6,0.766666666666666,23
11018,"Hemiksem","Antwerpen","Flanders",7,2.09677419354839,65
11018,"Hemiksem","Antwerpen","Flanders",8,1.38709677419355,43
11018,"Hemiksem","Antwerpen","Flanders",9,1.33333333333333,40
11018,"Hemiksem","Antwerpen","Flanders",10,2.83870967741935,88
11018,"Hemiksem","Antwerpen","Flanders",11,16.2,486
11018,"Hemiksem","Antwerpen","Flanders",12,8.41935483870968,261
11021,"Hove (Antwerpen)","Antwerpen","Flanders",1,0.870967741935484,27
11021,"Hove (Antwerpen)","Antwerpen","Flanders",2,0.75,21
11021,"Hove (Antwerpen)","Antwerpen","Flanders",3,1.51612903225806,47
11021,"Hove (Antwerpen)","Antwerpen","Flanders",4,1.9,57
11021,"Hove (Antwerpen)","Antwerpen","Flanders",5,1.67741935483871,52
11021,"Hove (Antwerpen)","Antwerpen","Flanders",6,0.5,15
11021,"Hove (Antwerpen)","Antwerpen","Flanders",7,1.51612903225806,47
11021,"Hove (Antwerpen)","Antwerpen","Flanders",8,1.48387096774194,46
11021,"Hove (Antwerpen)","Antwerpen","Flanders",9,0.633333333333334,19
11021,"Hove (Antwerpen)","Antwerpen","Flanders",10,3.35483870967742,104
11021,"Hove (Antwerpen)","Antwerpen","Flanders",11,7.7,231
11021,"Hove (Antwerpen)","Antwerpen","Flanders",12,7.12903225806452,221
11022,"Kalmthout","Antwerpen","Flanders",1,1.67741935483871,52
11022,"Kalmthout","Antwerpen","Flanders",2,2.46428571428571,69
11022,"Kalmthout","Antwerpen","Flanders",3,3.64516129032258,113
11022,"Kalmthout","Antwerpen","Flanders",4,3.66666666666667,110
11022,"Kalmthout","Antwerpen","Flanders",5,2.80645161290323,87
11022,"Kalmthout","Antwerpen","Flanders",6,1.7,51
11022,"Kalmthout","Antwerpen","Flanders",7,2.16129032258065,67
11022,"Kalmthout","Antwerpen","Flanders",8,1,31
11022,"Kalmthout","Antwerpen","Flanders",9,1.86666666666667,56
11022,"Kalmthout","Antwerpen","Flanders",10,4.96774193548387,154
11022,"Kalmthout","Antwerpen","Flanders",11,24.7333333333333,742
11022,"Kalmthout","Antwerpen","Flanders",12,17.4193548387097,540
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",1,3.41935483870968,106
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",2,3.78571428571429,106
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",3,5.19354838709677,161
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",4,4.56666666666667,137
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",5,5.80645161290323,180
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",6,1.8,54
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",7,2.87096774193548,89
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",8,2.41935483870968,75
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",9,1.93333333333333,58
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",10,9.58064516129032,297
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",11,28.6,858
11023,"Kapellen (Antwerpen)","Antwerpen","Flanders",12,23.8387096774194,739
11024,"Kontich","Antwerpen","Flanders",1,2.67741935483871,83
11024,"Kontich","Antwerpen","Flanders",2,1.85714285714286,52
11024,"Kontich","Antwerpen","Flanders",3,5.45161290322581,169
11024,"Kontich","Antwerpen","Flanders",4,4.4,132
11024,"Kontich","Antwerpen","Flanders",5,3.2258064516129,100
11024,"Kontich","Antwerpen","Flanders",6,1.3,39
11024,"Kontich","Antwerpen","Flanders",7,2.61290322580645,81
11024,"Kontich","Antwerpen","Flanders",8,2.12903225806452,66
11024,"Kontich","Antwerpen","Flanders",9,2.86666666666667,86
11024,"Kontich","Antwerpen","Flanders",10,8.51612903225806,264
11024,"Kontich","Antwerpen","Flanders",11,26,780
11024,"Kontich","Antwerpen","Flanders",12,14.7096774193548,456
11025,"Lint","Antwerpen","Flanders",1,1.87096774193548,58
11025,"Lint","Antwerpen","Flanders",2,0.964285714285714,27
11025,"Lint","Antwerpen","Flanders",3,2.58064516129032,80
11025,"Lint","Antwerpen","Flanders",4,1.3,39
11025,"Lint","Antwerpen","Flanders",5,1.48387096774194,46
11025,"Lint","Antwerpen","Flanders",6,0.633333333333334,19
11025,"Lint","Antwerpen","Flanders",7,1.12903225806452,35
11025,"Lint","Antwerpen","Flanders",8,1.06451612903226,33
11025,"Lint","Antwerpen","Flanders",9,0.566666666666667,17
11025,"Lint","Antwerpen","Flanders",10,4.09677419354839,127
11025,"Lint","Antwerpen","Flanders",11,9.6,288
11025,"Lint","Antwerpen","Flanders",12,7.61290322580645,236
11029,"Mortsel","Antwerpen","Flanders",1,3.16129032258065,98
11029,"Mortsel","Antwerpen","Flanders",2,3.07142857142857,86
11029,"Mortsel","Antwerpen","Flanders",3,4.96774193548387,154
11029,"Mortsel","Antwerpen","Flanders",4,6.5,195
11029,"Mortsel","Antwerpen","Flanders",5,5.74193548387097,178
11029,"Mortsel","Antwerpen","Flanders",6,1.56666666666667,47
11029,"Mortsel","Antwerpen","Flanders",7,3.38709677419355,105
11029,"Mortsel","Antwerpen","Flanders",8,2.7741935483871,86
11029,"Mortsel","Antwerpen","Flanders",9,3.53333333333333,106
11029,"Mortsel","Antwerpen","Flanders",10,12.7741935483871,396
11029,"Mortsel","Antwerpen","Flanders",11,32.1666666666667,965
11029,"Mortsel","Antwerpen","Flanders",12,21.5161290322581,667
11030,"Niel","Antwerpen","Flanders",1,1.06451612903226,33
11030,"Niel","Antwerpen","Flanders",2,1.64285714285714,46
11030,"Niel","Antwerpen","Flanders",3,3.51612903225806,109
11030,"Niel","Antwerpen","Flanders",4,2.06666666666667,62
11030,"Niel","Antwerpen","Flanders",5,1.74193548387097,54
11030,"Niel","Antwerpen","Flanders",6,0.633333333333334,19
11030,"Niel","Antwerpen","Flanders",7,1.48387096774194,46
11030,"Niel","Antwerpen","Flanders",8,2,62
11030,"Niel","Antwerpen","Flanders",9,1.13333333333333,34
11030,"Niel","Antwerpen","Flanders",10,3.25806451612903,101
11030,"Niel","Antwerpen","Flanders",11,16.7,501
11030,"Niel","Antwerpen","Flanders",12,9.32258064516129,289
11035,"Ranst","Antwerpen","Flanders",1,2.93548387096774,91
11035,"Ranst","Antwerpen","Flanders",2,2.07142857142857,58
11035,"Ranst","Antwerpen","Flanders",3,3.41935483870968,106
11035,"Ranst","Antwerpen","Flanders",4,2.86666666666667,86
11035,"Ranst","Antwerpen","Flanders",5,3.38709677419355,105
11035,"Ranst","Antwerpen","Flanders",6,1.03333333333333,31
11035,"Ranst","Antwerpen","Flanders",7,2.2258064516129,69
11035,"Ranst","Antwerpen","Flanders",8,2.38709677419355,74
11035,"Ranst","Antwerpen","Flanders",9,1.8,54
11035,"Ranst","Antwerpen","Flanders",10,10.0322580645161,311
11035,"Ranst","Antwerpen","Flanders",11,25.1666666666667,755
11035,"Ranst","Antwerpen","Flanders",12,13.2903225806452,412
11037,"Rumst","Antwerpen","Flanders",1,1.51612903225806,47
11037,"Rumst","Antwerpen","Flanders",2,1.39285714285714,39
11037,"Rumst","Antwerpen","Flanders",3,3.74193548387097,116
11037,"Rumst","Antwerpen","Flanders",4,2.86666666666667,86
11037,"Rumst","Antwerpen","Flanders",5,2.16129032258065,67
11037,"Rumst","Antwerpen","Flanders",6,0.933333333333333,28
11037,"Rumst","Antwerpen","Flanders",7,1.74193548387097,54
11037,"Rumst","Antwerpen","Flanders",8,1.03225806451613,32
11037,"Rumst","Antwerpen","Flanders",9,1.53333333333333,46
11037,"Rumst","Antwerpen","Flanders",10,4.5483870967742,141
11037,"Rumst","Antwerpen","Flanders",11,27.4333333333333,823
11037,"Rumst","Antwerpen","Flanders",12,11.8387096774194,367
11038,"Schelle","Antwerpen","Flanders",1,0.709677419354839,22
11038,"Schelle","Antwerpen","Flanders",2,0.892857142857143,25
11038,"Schelle","Antwerpen","Flanders",3,2.90322580645161,90
11038,"Schelle","Antwerpen","Flanders",4,2.06666666666667,62
11038,"Schelle","Antwerpen","Flanders",5,0.935483870967742,29
11038,"Schelle","Antwerpen","Flanders",6,0.233333333333333,7
11038,"Schelle","Antwerpen","Flanders",7,1.41935483870968,44
11038,"Schelle","Antwerpen","Flanders",8,0.645161290322581,20
11038,"Schelle","Antwerpen","Flanders",9,0.8,24
11038,"Schelle","Antwerpen","Flanders",10,3,93
11038,"Schelle","Antwerpen","Flanders",11,12.6333333333333,379
11038,"Schelle","Antwerpen","Flanders",12,7.16129032258065,222
11039,"Schilde","Antwerpen","Flanders",1,2.41935483870968,75
11039,"Schilde","Antwerpen","Flanders",2,2.46428571428571,69
11039,"Schilde","Antwerpen","Flanders",3,3.16129032258065,98
11039,"Schilde","Antwerpen","Flanders",4,3.56666666666667,107
11039,"Schilde","Antwerpen","Flanders",5,2.61290322580645,81
11039,"Schilde","Antwerpen","Flanders",6,1.06666666666667,32
11039,"Schilde","Antwerpen","Flanders",7,4.25806451612903,132
11039,"Schilde","Antwerpen","Flanders",8,2.29032258064516,71
11039,"Schilde","Antwerpen","Flanders",9,1.33333333333333,40
11039,"Schilde","Antwerpen","Flanders",10,9,279
11039,"Schilde","Antwerpen","Flanders",11,22.3333333333333,670
11039,"Schilde","Antwerpen","Flanders",12,17.7096774193548,549
11040,"Schoten","Antwerpen","Flanders",1,5.58064516129032,173
11040,"Schoten","Antwerpen","Flanders",2,5.57142857142857,156
11040,"Schoten","Antwerpen","Flanders",3,9.38709677419355,291
11040,"Schoten","Antwerpen","Flanders",4,6.56666666666667,197
11040,"Schoten","Antwerpen","Flanders",5,5.25806451612903,163
11040,"Schoten","Antwerpen","Flanders",6,1.73333333333333,52
11040,"Schoten","Antwerpen","Flanders",7,3.61290322580645,112
11040,"Schoten","Antwerpen","Flanders",8,4.16129032258065,129
11040,"Schoten","Antwerpen","Flanders",9,2.5,75
11040,"Schoten","Antwerpen","Flanders",10,10.9354838709677,339
11040,"Schoten","Antwerpen","Flanders",11,36.1666666666667,1085
11040,"Schoten","Antwerpen","Flanders",12,24.8387096774194,770
11044,"Stabroek","Antwerpen","Flanders",1,2.12903225806452,66
11044,"Stabroek","Antwerpen","Flanders",2,2.89285714285714,81
11044,"Stabroek","Antwerpen","Flanders",3,3.12903225806452,97
11044,"Stabroek","Antwerpen","Flanders",4,2.56666666666667,77
11044,"Stabroek","Antwerpen","Flanders",5,3.7741935483871,117
11044,"Stabroek","Antwerpen","Flanders",6,1.1,33
11044,"Stabroek","Antwerpen","Flanders",7,1.16129032258065,36
11044,"Stabroek","Antwerpen","Flanders",8,1.83870967741935,57
11044,"Stabroek","Antwerpen","Flanders",9,2.06666666666667,62
11044,"Stabroek","Antwerpen","Flanders",10,6.96774193548387,216
11044,"Stabroek","Antwerpen","Flanders",11,18.6333333333333,559
11044,"Stabroek","Antwerpen","Flanders",12,12.9677419354839,402
11050,"Wijnegem","Antwerpen","Flanders",1,1.87096774193548,58
11050,"Wijnegem","Antwerpen","Flanders",2,1.60714285714286,45
11050,"Wijnegem","Antwerpen","Flanders",3,2.29032258064516,71
11050,"Wijnegem","Antwerpen","Flanders",4,1.8,54
11050,"Wijnegem","Antwerpen","Flanders",5,1.67741935483871,52
11050,"Wijnegem","Antwerpen","Flanders",6,0.266666666666667,8
11050,"Wijnegem","Antwerpen","Flanders",7,1.41935483870968,44
11050,"Wijnegem","Antwerpen","Flanders",8,1.67741935483871,52
11050,"Wijnegem","Antwerpen","Flanders",9,1.36666666666667,41
11050,"Wijnegem","Antwerpen","Flanders",10,4.61290322580645,143
11050,"Wijnegem","Antwerpen","Flanders",11,12.9333333333333,388
11050,"Wijnegem","Antwerpen","Flanders",12,9.16129032258064,284
11052,"Wommelgem","Antwerpen","Flanders",1,2.41935483870968,75
11052,"Wommelgem","Antwerpen","Flanders",2,1.71428571428571,48
11052,"Wommelgem","Antwerpen","Flanders",3,2.54838709677419,79
11052,"Wommelgem","Antwerpen","Flanders",4,2.7,81
11052,"Wommelgem","Antwerpen","Flanders",5,2.38709677419355,74
11052,"Wommelgem","Antwerpen","Flanders",6,0.6,18
11052,"Wommelgem","Antwerpen","Flanders",7,1.61290322580645,50
11052,"Wommelgem","Antwerpen","Flanders",8,1.35483870967742,42
11052,"Wommelgem","Antwerpen","Flanders",9,1.23333333333333,37
11052,"Wommelgem","Antwerpen","Flanders",10,10.7096774193548,332
11052,"Wommelgem","Antwerpen","Flanders",11,16.7,501
11052,"Wommelgem","Antwerpen","Flanders",12,8.64516129032258,268
11053,"Wuustwezel","Antwerpen","Flanders",1,4.16129032258065,129
11053,"Wuustwezel","Antwerpen","Flanders",2,2.46428571428571,69
11053,"Wuustwezel","Antwerpen","Flanders",3,4.74193548387097,147
11053,"Wuustwezel","Antwerpen","Flanders",4,4.76666666666667,143
11053,"Wuustwezel","Antwerpen","Flanders",5,6.25806451612903,194
11053,"Wuustwezel","Antwerpen","Flanders",6,1.1,33
11053,"Wuustwezel","Antwerpen","Flanders",7,1.90322580645161,59
11053,"Wuustwezel","Antwerpen","Flanders",8,3.12903225806452,97
11053,"Wuustwezel","Antwerpen","Flanders",9,1.46666666666667,44
11053,"Wuustwezel","Antwerpen","Flanders",10,10.5161290322581,326
11053,"Wuustwezel","Antwerpen","Flanders",11,33.5333333333333,1006
11053,"Wuustwezel","Antwerpen","Flanders",12,15.9354838709677,494
11054,"Zandhoven","Antwerpen","Flanders",1,2.09677419354839,65
11054,"Zandhoven","Antwerpen","Flanders",2,1.78571428571429,50
11054,"Zandhoven","Antwerpen","Flanders",3,2.48387096774194,77
11054,"Zandhoven","Antwerpen","Flanders",4,2.2,66
11054,"Zandhoven","Antwerpen","Flanders",5,1.67741935483871,52
11054,"Zandhoven","Antwerpen","Flanders",6,0.866666666666666,26
11054,"Zandhoven","Antwerpen","Flanders",7,1.29032258064516,40
11054,"Zandhoven","Antwerpen","Flanders",8,1.35483870967742,42
11054,"Zandhoven","Antwerpen","Flanders",9,0.433333333333333,13
11054,"Zandhoven","Antwerpen","Flanders",10,6.2258064516129,193
11054,"Zandhoven","Antwerpen","Flanders",11,20.0333333333333,601
11054,"Zandhoven","Antwerpen","Flanders",12,11.8709677419355,368
11055,"Zoersel","Antwerpen","Flanders",1,2.96774193548387,92
11055,"Zoersel","Antwerpen","Flanders",2,3,84
11055,"Zoersel","Antwerpen","Flanders",3,3.48387096774194,108
11055,"Zoersel","Antwerpen","Flanders",4,3.6,108
11055,"Zoersel","Antwerpen","Flanders",5,2.29032258064516,71
11055,"Zoersel","Antwerpen","Flanders",6,0.9,27
11055,"Zoersel","Antwerpen","Flanders",7,5.4516129032258,169
11055,"Zoersel","Antwerpen","Flanders",8,2.29032258064516,71
11055,"Zoersel","Antwerpen","Flanders",9,3.06666666666667,92
11055,"Zoersel","Antwerpen","Flanders",10,9.74193548387096,302
11055,"Zoersel","Antwerpen","Flanders",11,30.7666666666667,923
11055,"Zoersel","Antwerpen","Flanders",12,17.5161290322581,543
11056,"Zwijndrecht","Antwerpen","Flanders",1,2.06451612903226,64
11056,"Zwijndrecht","Antwerpen","Flanders",2,3.39285714285714,95
11056,"Zwijndrecht","Antwerpen","Flanders",3,5.16129032258065,160
11056,"Zwijndrecht","Antwerpen","Flanders",4,6.06666666666667,182
11056,"Zwijndrecht","Antwerpen","Flanders",5,3.61290322580645,112
11056,"Zwijndrecht","Antwerpen","Flanders",6,1.53333333333333,46
11056,"Zwijndrecht","Antwerpen","Flanders",7,2.87096774193548,89
11056,"Zwijndrecht","Antwerpen","Flanders",8,2.7741935483871,86
11056,"Zwijndrecht","Antwerpen","Flanders",9,2.73333333333333,82
11056,"Zwijndrecht","Antwerpen","Flanders",10,2.74193548387097,85
11056,"Zwijndrecht","Antwerpen","Flanders",11,20.2,606
11056,"Zwijndrecht","Antwerpen","Flanders",12,16.6129032258065,515
11057,"Malle","Antwerpen","Flanders",1,3.90322580645161,121
11057,"Malle","Antwerpen","Flanders",2,2.46428571428571,69
11057,"Malle","Antwerpen","Flanders",3,3.58064516129032,111
11057,"Malle","Antwerpen","Flanders",4,3.06666666666667,92
11057,"Malle","Antwerpen","Flanders",5,2.09677419354839,65
11057,"Malle","Antwerpen","Flanders",6,1.13333333333333,34
11057,"Malle","Antwerpen","Flanders",7,2.64516129032258,82
11057,"Malle","Antwerpen","Flanders",8,1.25806451612903,39
11057,"Malle","Antwerpen","Flanders",9,1.8,54
11057,"Malle","Antwerpen","Flanders",10,8.7741935483871,272
11057,"Malle","Antwerpen","Flanders",11,21.5666666666667,647
11057,"Malle","Antwerpen","Flanders",12,14.7096774193548,456
12002,"Berlaar","Antwerpen","Flanders",1,2.58064516129032,80
12002,"Berlaar","Antwerpen","Flanders",2,1.85714285714286,52
12002,"Berlaar","Antwerpen","Flanders",3,1.83870967741935,57
12002,"Berlaar","Antwerpen","Flanders",4,1.96666666666667,59
12002,"Berlaar","Antwerpen","Flanders",5,1.45161290322581,45
12002,"Berlaar","Antwerpen","Flanders",6,0.433333333333333,13
12002,"Berlaar","Antwerpen","Flanders",7,1.38709677419355,43
12002,"Berlaar","Antwerpen","Flanders",8,1.38709677419355,43
12002,"Berlaar","Antwerpen","Flanders",9,1.6,48
12002,"Berlaar","Antwerpen","Flanders",10,3.35483870967742,104
12002,"Berlaar","Antwerpen","Flanders",11,17.9333333333333,538
12002,"Berlaar","Antwerpen","Flanders",12,8.06451612903226,250
12005,"Bonheiden","Antwerpen","Flanders",1,1.12903225806452,35
12005,"Bonheiden","Antwerpen","Flanders",2,1.60714285714286,45
12005,"Bonheiden","Antwerpen","Flanders",3,3,93
12005,"Bonheiden","Antwerpen","Flanders",4,1.83333333333333,55
12005,"Bonheiden","Antwerpen","Flanders",5,2.48387096774194,77
12005,"Bonheiden","Antwerpen","Flanders",6,0.433333333333333,13
12005,"Bonheiden","Antwerpen","Flanders",7,2.38709677419355,74
12005,"Bonheiden","Antwerpen","Flanders",8,1.61290322580645,50
12005,"Bonheiden","Antwerpen","Flanders",9,2.2,66
12005,"Bonheiden","Antwerpen","Flanders",10,8.64516129032258,268
12005,"Bonheiden","Antwerpen","Flanders",11,16.0666666666667,482
12005,"Bonheiden","Antwerpen","Flanders",12,14.0322580645161,435
12007,"Bornem","Antwerpen","Flanders",1,2.35483870967742,73
12007,"Bornem","Antwerpen","Flanders",2,2.03571428571429,57
12007,"Bornem","Antwerpen","Flanders",3,5.48387096774194,170
12007,"Bornem","Antwerpen","Flanders",4,5,150
12007,"Bornem","Antwerpen","Flanders",5,3.09677419354839,96
12007,"Bornem","Antwerpen","Flanders",6,1.26666666666667,38
12007,"Bornem","Antwerpen","Flanders",7,2.32258064516129,72
12007,"Bornem","Antwerpen","Flanders",8,1.54838709677419,48
12007,"Bornem","Antwerpen","Flanders",9,1.76666666666667,53
12007,"Bornem","Antwerpen","Flanders",10,5.38709677419355,167
12007,"Bornem","Antwerpen","Flanders",11,29.5,885
12007,"Bornem","Antwerpen","Flanders",12,17.4838709677419,542
12009,"Duffel","Antwerpen","Flanders",1,4.87096774193548,151
12009,"Duffel","Antwerpen","Flanders",2,1.75,49
12009,"Duffel","Antwerpen","Flanders",3,4.19354838709677,130
12009,"Duffel","Antwerpen","Flanders",4,2.3,69
12009,"Duffel","Antwerpen","Flanders",5,3.12903225806452,97
12009,"Duffel","Antwerpen","Flanders",6,1.6,48
12009,"Duffel","Antwerpen","Flanders",7,2.67741935483871,83
12009,"Duffel","Antwerpen","Flanders",8,1.87096774193548,58
12009,"Duffel","Antwerpen","Flanders",9,1.86666666666667,56
12009,"Duffel","Antwerpen","Flanders",10,5.7741935483871,179
12009,"Duffel","Antwerpen","Flanders",11,21.6333333333333,649
12009,"Duffel","Antwerpen","Flanders",12,14.5806451612903,452
12014,"Heist-op-den-Berg","Antwerpen","Flanders",1,4.90322580645161,152
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2,6.71428571428571,188
12014,"Heist-op-den-Berg","Antwerpen","Flanders",3,6.80645161290323,211
12014,"Heist-op-den-Berg","Antwerpen","Flanders",4,7.6,228
12014,"Heist-op-den-Berg","Antwerpen","Flanders",5,5.45161290322581,169
